en:mulisch-atentat:0:shuff:1,cs:mulisch-atentat:0:shuff:1,laid,lay,položila,položit,pf
en:mulisch-atentat:0:shuff:2224,cs:mulisch-atentat:0:shuff:2131,want,want,Chci,chtít,impf
en:mulisch-atentat:0:shuff:2225,cs:mulisch-atentat:0:shuff:2132,took,take,popadl,popadnout,pf
en:mulisch-atentat:0:shuff:2228,cs:mulisch-atentat:0:shuff:2136,unlocked,unlock,otevřel,otevřít,pf
en:mulisch-atentat:0:shuff:2228,cs:mulisch-atentat:0:shuff:2136,opened,open,otevřel,otevřít,pf
en:mulisch-atentat:0:shuff:2231,cs:mulisch-atentat:0:shuff:2139,help,help,pomůžeš,pomoci,pf
en:mulisch-atentat:0:shuff:2237,cs:mulisch-atentat:0:shuff:2143,want,want,nechci,chtít,impf
en:mulisch-atentat:0:shuff:2237,cs:mulisch-atentat:0:shuff:2143,hear,hear,slyšet,slyšet,impf
en:mulisch-atentat:0:shuff:2241,cs:mulisch-atentat:0:shuff:2147,rang,ring,zazvonil,zazvonit,pf
en:mulisch-atentat:0:shuff:2244,cs:mulisch-atentat:0:shuff:2150,leave,leave,odjet,odjet,pf
en:mulisch-atentat:0:shuff:2247,cs:mulisch-atentat:0:shuff:2153,read,read,přečetl,přečíst,pf
en:mulisch-atentat:0:shuff:2256,cs:mulisch-atentat:0:shuff:2163,mean,mean,myslíš,myslet,impf
en:mulisch-atentat:0:shuff:2257,cs:mulisch-atentat:0:shuff:2164,going,go,Půjdeme,jít,impf
en:mulisch-atentat:0:shuff:2257,cs:mulisch-atentat:0:shuff:2164,going,go,Půjdeme,jít,impf
en:mulisch-atentat:0:shuff:2258,cs:mulisch-atentat:0:shuff:2165,said,say,řekl,říci,pf
en:mulisch-atentat:0:shuff:2259,cs:mulisch-atentat:0:shuff:2166,started,start,spustil,spustit,pf
en:mulisch-atentat:0:shuff:2261,cs:mulisch-atentat:0:shuff:2169,woke,wake,probudil,probudit,pf
en:mulisch-atentat:0:shuff:2261,cs:mulisch-atentat:0:shuff:2169,looking,look,díval,dívat,impf
en:mulisch-atentat:0:shuff:2262,cs:mulisch-atentat:0:shuff:2170,lying,lie,Ležel,ležet,impf
en:mulisch-atentat:0:shuff:2271,cs:mulisch-atentat:0:shuff:2177,needed,need,potřebovat,potřebovat,impf
en:mulisch-atentat:0:shuff:2277,cs:mulisch-atentat:0:shuff:2183,lay,lie,Ležel,ležet,impf
en:mulisch-atentat:0:shuff:2282,cs:mulisch-atentat:0:shuff:2188,caught,catch,zachytil,zachytit,pf
en:mulisch-atentat:0:shuff:2283,cs:mulisch-atentat:0:shuff:2189,shot,shoot,střelil,střelit,pf
en:mulisch-atentat:0:shuff:2285,cs:mulisch-atentat:0:shuff:2191,looked,look,Díval,dívat,impf
en:mulisch-atentat:0:shuff:2286,cs:mulisch-atentat:0:shuff:2192,made,make,udělal,udělat,pf
en:mulisch-atentat:0:shuff:2286,cs:mulisch-atentat:0:shuff:2192,searched,search,vyhledal,vyhledat,pf
en:mulisch-atentat:0:shuff:2286,cs:mulisch-atentat:0:shuff:2192,folded,fold,složil,složit,pf
en:mulisch-atentat:0:shuff:2286,cs:mulisch-atentat:0:shuff:2192,asked,ask,zeptal,zeptat,pf
en:mulisch-atentat:0:shuff:2287,cs:mulisch-atentat:0:shuff:2193,spoke,speak,Mluvil,mluvit,impf
en:mulisch-atentat:0:shuff:2288,cs:mulisch-atentat:0:shuff:2194,said,say,odpověděl,odpovědět,pf
en:mulisch-atentat:0:shuff:2291,cs:mulisch-atentat:0:shuff:2196,looked,look,podíval,podívat,pf
en:mulisch-atentat:0:shuff:2296,cs:mulisch-atentat:0:shuff:2201,shifted,shift,přesunulo,přesunout,pf
en:mulisch-atentat:0:shuff:2297,cs:mulisch-atentat:0:shuff:2202,Come,come,Pojď,jít,impf
en:mulisch-atentat:0:shuff:2297,cs:mulisch-atentat:0:shuff:2202,said,say,řekl,říci,pf
en:mulisch-atentat:0:shuff:2298,cs:mulisch-atentat:0:shuff:2203,hesitated,hesitate,zaváhal,zaváhat,pf
en:mulisch-atentat:0:shuff:2300,cs:mulisch-atentat:0:shuff:2206,answer,answer,neodpověděl,odpovědět,pf
en:mulisch-atentat:0:shuff:2304,cs:mulisch-atentat:0:shuff:2210,chosen,choose,Zvolili,zvolit,pf
en:mulisch-atentat:0:shuff:2306,cs:mulisch-atentat:0:shuff:2212,listened,listen,naslouchala,naslouchat,impf
en:mulisch-atentat:0:shuff:2309,cs:mulisch-atentat:0:shuff:2215,swearing,swear,nadával,nadávat,impf
en:mulisch-atentat:0:shuff:2313,cs:mulisch-atentat:0:shuff:2218,revealed,reveal,objevit,objevit,pf
en:mulisch-atentat:0:shuff:2313,cs:mulisch-atentat:0:shuff:2218,emerge,emerge,objevit,objevit,pf
en:mulisch-atentat:0:shuff:2314,cs:mulisch-atentat:0:shuff:2219,said,say,povídala,povídat,impf
en:mulisch-atentat:0:shuff:2314,cs:mulisch-atentat:0:shuff:2219,told,tell,povídala,povídat,impf
en:mulisch-atentat:0:shuff:2324,cs:mulisch-atentat:0:shuff:2225,stretched,stretch,táhly,táhnout,impf
en:mulisch-atentat:0:shuff:2327,cs:mulisch-atentat:0:shuff:2228,playing,play,hrál,hrát,impf
en:mulisch-atentat:0:shuff:2328,cs:mulisch-atentat:0:shuff:2229,talking,talk,hovořil,hovořit,impf
en:mulisch-atentat:0:shuff:2330,cs:mulisch-atentat:0:shuff:2231,suggested,suggest,navrhla,navrhnout,pf
en:mulisch-atentat:0:shuff:2330,cs:mulisch-atentat:0:shuff:2231,go,go,šli,jít,impf
en:mulisch-atentat:0:shuff:2330,cs:mulisch-atentat:0:shuff:2231,came,come,šli,jít,impf
en:mulisch-atentat:0:shuff:2334,cs:mulisch-atentat:0:shuff:2236,crossed,cross,Přešli,přejít,pf
en:mulisch-atentat:0:shuff:2334,cs:mulisch-atentat:0:shuff:2236,crossed,cross,prošli,projít,pf
en:mulisch-atentat:0:shuff:2335,cs:mulisch-atentat:0:shuff:2237,read,read,četli,číst,impf
en:mulisch-atentat:0:shuff:2336,cs:mulisch-atentat:0:shuff:2238,walked,walk,chodily,chodit,impf
en:mulisch-atentat:0:shuff:2338,cs:mulisch-atentat:0:shuff:2241,answer,answer,neodpověděla,odpovědět,pf
en:mulisch-atentat:0:shuff:2339,cs:mulisch-atentat:0:shuff:2242,carried,carry,nesla,nést,impf
en:mulisch-atentat:0:shuff:2342,cs:mulisch-atentat:0:shuff:2244,disappeared,disappear,zmizeli,zmizet,pf
en:mulisch-atentat:0:shuff:2343,cs:mulisch-atentat:0:shuff:2245,asked,ask,zeptala,zeptat,pf
en:mulisch-atentat:0:shuff:2353,cs:mulisch-atentat:0:shuff:2257,thinking,think,Vzpomněl,vzpomenout,pf
en:mulisch-atentat:0:shuff:2354,cs:mulisch-atentat:0:shuff:2258,evacuated,evacuate,vyklidit,vyklidit,pf
en:mulisch-atentat:0:shuff:2356,cs:mulisch-atentat:0:shuff:2261,kept,keep,zachovat,zachovat,pf
en:mulisch-atentat:0:shuff:2358,cs:mulisch-atentat:0:shuff:2264,taking,take,udělal,udělat,pf
en:mulisch-atentat:0:shuff:2362,cs:mulisch-atentat:0:shuff:2267,tried,try,Pokusil,pokusit,pf
en:mulisch-atentat:0:shuff:2362,cs:mulisch-atentat:0:shuff:2267,hoist,hoist,zvednout,zvednout,pf
en:mulisch-atentat:0:shuff:2362,cs:mulisch-atentat:0:shuff:2267,hide,hide,schovat,schovat,pf
en:mulisch-atentat:0:shuff:2363,cs:mulisch-atentat:0:shuff:2268,appeared,appear,přišli,přijít,pf
en:mulisch-atentat:0:shuff:2363,cs:mulisch-atentat:0:shuff:2268,called,call,přišli,přijít,pf
en:mulisch-atentat:0:shuff:2363,cs:mulisch-atentat:0:shuff:2268,called,call,křičet,křičet,impf
en:mulisch-atentat:0:shuff:2365,cs:mulisch-atentat:0:shuff:2270,ran,run,utíkal,utíkat,impf
en:mulisch-atentat:0:shuff:2365,cs:mulisch-atentat:0:shuff:2270,picked,pick,sebral,sebrat,pf
en:mulisch-atentat:0:shuff:2365,cs:mulisch-atentat:0:shuff:2270,said,say,řekl,říci,pf
en:mulisch-atentat:0:shuff:2365,cs:mulisch-atentat:0:shuff:2270,hoping,hope,doufal,doufat,impf
en:mulisch-atentat:0:shuff:2366,cs:mulisch-atentat:0:shuff:2271,said,say,řekla,říci,pf
en:mulisch-atentat:0:shuff:2368,cs:mulisch-atentat:0:shuff:2273,tell,tell,poznal,poznat,pf
en:mulisch-atentat:0:shuff:2371,cs:mulisch-atentat:0:shuff:2276,fell,fall,usnul,usnout,pf
en:mulisch-atentat:0:shuff:2376,cs:mulisch-atentat:0:shuff:2280,saw,see,viděl,vidět,impf
en:mulisch-atentat:0:shuff:2382,cs:mulisch-atentat:0:shuff:2285,answer,answer,Neodpověděla,odpovědět,pf
en:mulisch-atentat:0:shuff:2388,cs:mulisch-atentat:0:shuff:2294,drifted,drift,unášet,unášet,impf
en:mulisch-atentat:0:shuff:2392,cs:mulisch-atentat:0:shuff:2297,shot,shoot,Zastřelili,zastřelit,pf
en:mulisch-atentat:0:shuff:2392,cs:mulisch-atentat:0:shuff:2297,do,do,dělat,dělat,impf
en:mulisch-atentat:0:shuff:2393,cs:mulisch-atentat:0:shuff:2298,allowed,allow,Nesměli,smět,impf
en:mulisch-atentat:0:shuff:2393,cs:mulisch-atentat:0:shuff:2298,take,take,vzít,vzít,pf
en:mulisch-atentat:0:shuff:2402,cs:mulisch-atentat:0:shuff:2306,begun,begin,začal,začít,pf
en:mulisch-atentat:0:shuff:2404,cs:mulisch-atentat:0:shuff:2308,sent,send,poslat,poslat,pf
en:mulisch-atentat:0:shuff:2406,cs:mulisch-atentat:0:shuff:2312,moved,move,postupovala,postupovat,impf
en:mulisch-atentat:0:shuff:2408,cs:mulisch-atentat:0:shuff:2314,tried,try,pokusil,pokusit,pf
en:mulisch-atentat:0:shuff:2410,cs:mulisch-atentat:0:shuff:2316,saw,see,uviděl,uvidět,pf
en:mulisch-atentat:0:shuff:2410,cs:mulisch-atentat:0:shuff:2316,aiming,aim,míří,mířit,impf
en:mulisch-atentat:0:shuff:2411,cs:mulisch-atentat:0:shuff:2317,lay,lie,ležel,ležet,impf
en:mulisch-atentat:0:shuff:2412,cs:mulisch-atentat:0:shuff:2318,shot,shoot,Střelila,střelit,pf
en:mulisch-atentat:0:shuff:2412,cs:mulisch-atentat:0:shuff:2318,stuck,stick,strčila,strčit,pf
en:mulisch-atentat:0:shuff:2412,cs:mulisch-atentat:0:shuff:2318,rode,ride,jela,jet,impf
en:mulisch-atentat:0:shuff:2413,cs:mulisch-atentat:0:shuff:2319,saw,see,viděl,vidět,impf
en:mulisch-atentat:0:shuff:2414,cs:mulisch-atentat:0:shuff:2320,live,live,bydlíš,bydlet,impf
en:mulisch-atentat:0:shuff:2415,cs:mulisch-atentat:0:shuff:2321,ask,ask,ptát,ptát,impf
en:mulisch-atentat:0:shuff:2417,cs:mulisch-atentat:0:shuff:2323,understand,understand,pochopíš,pochopit,pf
en:mulisch-atentat:0:shuff:2420,cs:mulisch-atentat:0:shuff:2326,listen,listen,poslouchej,poslouchat,impf
en:mulisch-atentat:0:shuff:2425,cs:mulisch-atentat:0:shuff:2330,looked,look,podíval,podívat,pf
en:mulisch-atentat:0:shuff:2425,cs:mulisch-atentat:0:shuff:2330,nodded,nod,kývl,kývnout,pf
en:mulisch-atentat:0:shuff:2426,cs:mulisch-atentat:0:shuff:2331,go,go,jít,jít,impf
en:mulisch-atentat:0:shuff:2427,cs:mulisch-atentat:0:shuff:2332,think,think,Nezdá,zdát,impf
en:mulisch-atentat:0:shuff:2428,cs:mulisch-atentat:0:shuff:2333,going,go,odjeli,odjet,pf
en:mulisch-atentat:0:shuff:2428,cs:mulisch-atentat:0:shuff:2333,going,go,odešli,odejít,pf
en:mulisch-atentat:0:shuff:2428,cs:mulisch-atentat:0:shuff:2333,returned,return,vrátili,vrátit,pf
en:mulisch-atentat:0:shuff:2435,cs:mulisch-atentat:0:shuff:2340,think,think,Myslím,myslet,impf
en:mulisch-atentat:0:shuff:2440,cs:mulisch-atentat:0:shuff:2345,calmed,calm,uklidnil,uklidnit,pf
en:mulisch-atentat:0:shuff:2441,cs:mulisch-atentat:0:shuff:2346,entered,enter,vcházel,vcházet,impf
en:mulisch-atentat:0:shuff:2448,cs:mulisch-atentat:0:shuff:2353,Ask,ask,zeptej,zeptat,pf
en:mulisch-atentat:0:shuff:2449,cs:mulisch-atentat:0:shuff:2354,suspected,suspect,podezírali,podezírat,impf
en:mulisch-atentat:0:shuff:2452,cs:mulisch-atentat:0:shuff:2358,sat,sit,posadil,posadit,pf
en:mulisch-atentat:0:shuff:2452,cs:mulisch-atentat:0:shuff:2358,looked,look,díval,dívat,impf
en:mulisch-atentat:0:shuff:2453,cs:mulisch-atentat:0:shuff:2359,pressed,press,přitiskl,přitisknout,pf
en:mulisch-atentat:0:shuff:2466,cs:mulisch-atentat:0:shuff:2371,playing,play,hrát,hrát,impf
en:mulisch-atentat:0:shuff:2468,cs:mulisch-atentat:0:shuff:2373,asked,ask,zeptal,zeptat,pf
en:mulisch-atentat:0:shuff:2469,cs:mulisch-atentat:0:shuff:2374,heard,hear,Slyšel,slyšet,impf
en:mulisch-atentat:0:shuff:2473,cs:mulisch-atentat:0:shuff:2378,thought,think,pomyslel,pomyslet,pf
en:mulisch-atentat:0:shuff:2477,cs:mulisch-atentat:0:shuff:2381,see,see,neviděli,vidět,impf
en:mulisch-atentat:0:shuff:2490,cs:mulisch-atentat:0:shuff:2394,asked,ask,zeptal,zeptat,pf
en:mulisch-atentat:0:shuff:2491,cs:mulisch-atentat:0:shuff:2395,sat,sit,posadil,posadit,pf
en:mulisch-atentat:0:shuff:2496,cs:mulisch-atentat:0:shuff:2399,living,live,bydlila,bydlet,impf
en:mulisch-atentat:0:shuff:2496,cs:mulisch-atentat:0:shuff:2399,moved,move,přestěhovala,přestěhovat,pf
en:mulisch-atentat:0:shuff:2497,cs:mulisch-atentat:0:shuff:2400,said,say,pověděl,povědět,pf
en:mulisch-atentat:0:shuff:2497,cs:mulisch-atentat:0:shuff:2400,said,say,řekl,říci,pf
en:mulisch-atentat:0:shuff:2498,cs:mulisch-atentat:0:shuff:2401,think,think,nemysli,myslet,impf
en:mulisch-atentat:0:shuff:2500,cs:mulisch-atentat:0:shuff:2403,appeared,appear,objevila,objevit,pf
en:mulisch-atentat:0:shuff:2500,cs:mulisch-atentat:0:shuff:2403,greeted,greet,přivítána,přivítat,pf
en:mulisch-atentat:0:shuff:2502,cs:mulisch-atentat:0:shuff:2405,remember,remember,Pamatuješ,pamatovat,impf
en:mulisch-atentat:0:shuff:2504,cs:mulisch-atentat:0:shuff:2407,want,want,chtěl,chtít,impf
en:mulisch-atentat:0:shuff:2505,cs:mulisch-atentat:0:shuff:2408,nodded,nod,přikývl,přikývnout,pf
en:mulisch-atentat:0:shuff:2506,cs:mulisch-atentat:0:shuff:2409,thought,think,přemýšlela,přemýšlet,impf
en:mulisch-atentat:0:shuff:2507,cs:mulisch-atentat:0:shuff:2410,thought,think,přemýšlela,přemýšlet,impf
en:mulisch-atentat:0:shuff:2514,cs:mulisch-atentat:0:shuff:2417,think,think,myslíš,myslet,impf
en:mulisch-atentat:0:shuff:2514,cs:mulisch-atentat:0:shuff:2417,mean,mean,myslíš,myslet,impf
en:mulisch-atentat:0:shuff:2514,cs:mulisch-atentat:0:shuff:2417,said,say,řekl,říci,pf
en:mulisch-atentat:0:shuff:2514,cs:mulisch-atentat:0:shuff:2417,said,say,prohlásil,prohlásit,pf
en:mulisch-atentat:0:shuff:2523,cs:mulisch-atentat:0:shuff:2423,realized,realize,uvědomil,uvědomit,pf
en:mulisch-atentat:0:shuff:2530,cs:mulisch-atentat:0:shuff:2430,touched,touch,Sáhl,sáhnout,pf
en:mulisch-atentat:0:shuff:2530,cs:mulisch-atentat:0:shuff:2430,touched,touch,dotkla,dotknout,pf
en:mulisch-atentat:0:shuff:2530,cs:mulisch-atentat:0:shuff:2430,closed,close,zavřel,zavřít,pf
en:mulisch-atentat:0:shuff:2531,cs:mulisch-atentat:0:shuff:2431,thought,think,pomyslil,pomyslit,pf
en:mulisch-atentat:0:shuff:2536,cs:mulisch-atentat:0:shuff:2435,standing,stand,měl,mít,impf
en:mulisch-atentat:0:shuff:2549,cs:mulisch-atentat:0:shuff:2447,defend,defend,bránit,bránit,impf
en:mulisch-atentat:0:shuff:2550,cs:mulisch-atentat:0:shuff:2448,seized,seize,Popadl,popadnout,pf
en:mulisch-atentat:0:shuff:2551,cs:mulisch-atentat:0:shuff:2449,appeared,appear,objevil,objevit,pf
en:mulisch-atentat:0:shuff:2552,cs:mulisch-atentat:0:shuff:2450,wanted,want,Chtěl,chtít,impf
en:mulisch-atentat:0:shuff:2552,cs:mulisch-atentat:0:shuff:2450,tell,tell,říct,říci,pf
en:mulisch-atentat:0:shuff:2552,cs:mulisch-atentat:0:shuff:2450,said,say,říct,říci,pf
en:mulisch-atentat:0:shuff:2552,cs:mulisch-atentat:0:shuff:2450,forget,forget,nezapomenu,zapomenout,pf
en:mulisch-atentat:0:shuff:2554,cs:mulisch-atentat:0:shuff:2452,came,come,přišel,přijít,pf
en:mulisch-atentat:0:shuff:2554,cs:mulisch-atentat:0:shuff:2452,sitting,sit,sednout,sednout,pf
en:mulisch-atentat:0:shuff:2557,cs:mulisch-atentat:0:shuff:2454,hesitated,hesitate,zaváhal,zaváhat,pf
en:mulisch-atentat:0:shuff:2558,cs:mulisch-atentat:0:shuff:2455,wrote,write,Sepsal,sepsat,pf
en:mulisch-atentat:0:shuff:2558,cs:mulisch-atentat:0:shuff:2455,signed,sign,podepsali,podepsat,pf
en:mulisch-atentat:0:shuff:2562,cs:mulisch-atentat:0:shuff:2460,nodded,nod,Přikývl,přikývnout,pf
en:mulisch-atentat:0:shuff:2566,cs:mulisch-atentat:0:shuff:2464,mean,mean,Chtěla,chtít,impf
en:mulisch-atentat:0:shuff:2567,cs:mulisch-atentat:0:shuff:2465,understand,understand,chápu,chápat,impf
en:mulisch-atentat:0:shuff:2571,cs:mulisch-atentat:0:shuff:2469,did,do,Nešel,jít,impf
en:mulisch-atentat:0:shuff:2571,cs:mulisch-atentat:0:shuff:2469,went,go,Nešel,jít,impf
en:mulisch-atentat:0:shuff:2575,cs:mulisch-atentat:0:shuff:2472,recognized,recognize,poznal,poznat,pf
en:mulisch-atentat:0:shuff:2582,cs:mulisch-atentat:0:shuff:2478,gotten,get,dostat,dostat,pf
en:mulisch-atentat:0:shuff:2583,cs:mulisch-atentat:0:shuff:2479,thought,think,myslel,myslet,impf
en:mulisch-atentat:0:shuff:2585,cs:mulisch-atentat:0:shuff:2481,turned,turn,Odvrátil,odvrátit,pf
en:mulisch-atentat:0:shuff:2585,cs:mulisch-atentat:0:shuff:2481,paced,pace,chodil,chodit,impf
en:mulisch-atentat:0:shuff:2586,cs:mulisch-atentat:0:shuff:2482,entered,enter,vešli,vejít,pf
en:mulisch-atentat:0:shuff:2590,cs:mulisch-atentat:0:shuff:2485,put,put,položil,položit,pf
en:mulisch-atentat:0:shuff:2591,cs:mulisch-atentat:0:shuff:2486,did,do,neudělal,udělat,pf
en:mulisch-atentat:0:shuff:2591,cs:mulisch-atentat:0:shuff:2486,hear,hear,slyšet,slyšet,impf
en:mulisch-atentat:0:shuff:2601,cs:mulisch-atentat:0:shuff:2494,smiled,smile,usmála,usmát,pf
en:mulisch-atentat:0:shuff:2605,cs:mulisch-atentat:0:shuff:2498,Tell,tell,povídej,povídat,impf
en:mulisch-atentat:0:shuff:2605,cs:mulisch-atentat:0:shuff:2498,said,say,povídej,povídat,impf
en:mulisch-atentat:0:shuff:2606,cs:mulisch-atentat:0:shuff:2499,say,say,řekl,říci,pf
en:mulisch-atentat:0:shuff:2607,cs:mulisch-atentat:0:shuff:2500,put,put,dal,dát,pf
en:mulisch-atentat:0:shuff:2615,cs:mulisch-atentat:0:shuff:2508,said,say,řekl,říci,pf
en:mulisch-atentat:0:shuff:2615,cs:mulisch-atentat:0:shuff:2508,pointed,point,ukázal,ukázat,pf
en:mulisch-atentat:0:shuff:2618,cs:mulisch-atentat:0:shuff:2510,Do,do,Udělej,udělat,pf
en:mulisch-atentat:0:shuff:2618,cs:mulisch-atentat:0:shuff:2510,say,say,říkám,říkat,impf
en:mulisch-atentat:0:shuff:2620,cs:mulisch-atentat:0:shuff:2512,keeps,keep,má,mít,impf
en:mulisch-atentat:0:shuff:2621,cs:mulisch-atentat:0:shuff:2513,implies,imply,Znamená,znamenat,impf
en:mulisch-atentat:0:shuff:2621,cs:mulisch-atentat:0:shuff:2513,come,come,přejdou,přejít,pf
en:mulisch-atentat:0:shuff:2625,cs:mulisch-atentat:0:shuff:2516,watched,watch,díval,dívat,impf
en:mulisch-atentat:0:shuff:2627,cs:mulisch-atentat:0:shuff:2517,passed,pass,minuli,minout,pf
en:mulisch-atentat:0:shuff:2627,cs:mulisch-atentat:0:shuff:2517,saw,see,uviděl,uvidět,pf
en:mulisch-atentat:0:shuff:2627,cs:mulisch-atentat:0:shuff:2517,painted,paint,maloval,malovat,impf
en:mulisch-atentat:0:shuff:2629,cs:mulisch-atentat:0:shuff:2519,wanted,want,chtěl,chtít,impf
en:mulisch-atentat:0:shuff:2629,cs:mulisch-atentat:0:shuff:2519,say,say,říci,říci,pf
en:mulisch-atentat:0:shuff:2630,cs:mulisch-atentat:0:shuff:2520,said,say,řekl,říci,pf
en:mulisch-atentat:0:shuff:2631,cs:mulisch-atentat:0:shuff:2521,heard,hear,neslyšel,slyšet,impf
en:mulisch-atentat:0:shuff:2640,cs:mulisch-atentat:0:shuff:2529,shot,shoot,střílel,střílet,impf
en:mulisch-atentat:0:shuff:2645,cs:mulisch-atentat:0:shuff:2533,opened,open,otevřel,otevřít,pf
en:mulisch-atentat:0:shuff:2652,cs:mulisch-atentat:0:shuff:2536,drove,drive,jezdili,jezdit,impf
en:mulisch-atentat:0:shuff:2653,cs:mulisch-atentat:0:shuff:2537,like,like,chceš,chtít,impf
en:mulisch-atentat:0:shuff:2653,cs:mulisch-atentat:0:shuff:2537,thought,think,myslela,myslet,impf
en:mulisch-atentat:0:shuff:2657,cs:mulisch-atentat:0:shuff:2540,like,like,Chceš,chtít,impf
en:mulisch-atentat:0:shuff:2658,cs:mulisch-atentat:0:shuff:2541,avoid,avoid,vyhýbal,vyhýbat,impf
en:mulisch-atentat:0:shuff:2660,cs:mulisch-atentat:0:shuff:2543,reading,read,četl,číst,impf
en:mulisch-atentat:0:shuff:2661,cs:mulisch-atentat:0:shuff:2544,sat,sit,posadil,posadit,pf
en:mulisch-atentat:0:shuff:2661,cs:mulisch-atentat:0:shuff:2544,lit,light,zapálil,zapálit,pf
en:mulisch-atentat:0:shuff:2667,cs:mulisch-atentat:0:shuff:2549,join,join,přidat,přidat,pf
en:mulisch-atentat:0:shuff:2671,cs:mulisch-atentat:0:shuff:2552,rang,ring,zazvonil,zazvonit,pf
en:mulisch-atentat:0:shuff:2678,cs:mulisch-atentat:0:shuff:2559,ask,ask,požádat,požádat,pf
en:mulisch-atentat:0:shuff:2678,cs:mulisch-atentat:0:shuff:2559,receive,receive,přijal,přijmout,pf
en:mulisch-atentat:0:shuff:2682,cs:mulisch-atentat:0:shuff:2562,get,get,přijdeš,přijít,pf
en:mulisch-atentat:0:shuff:2697,cs:mulisch-atentat:0:shuff:2577,obstructed,obstruct,bránil,bránit,impf
en:mulisch-atentat:0:shuff:2699,cs:mulisch-atentat:0:shuff:2580,came,come,přišli,přijít,pf
en:mulisch-atentat:0:shuff:2700,cs:mulisch-atentat:0:shuff:2581,sat,sit,seděl,sedět,impf
en:mulisch-atentat:0:shuff:2701,cs:mulisch-atentat:0:shuff:2582,looked,look,Podíval,podívat,pf
en:mulisch-atentat:0:shuff:2703,cs:mulisch-atentat:0:shuff:2584,live,live,Bydlí,bydlet,impf
en:mulisch-atentat:0:shuff:2714,cs:mulisch-atentat:0:shuff:2592,standing,stand,postavil,postavit,pf
en:mulisch-atentat:0:shuff:2715,cs:mulisch-atentat:0:shuff:2593,guessed,guess,odhadoval,odhadovat,impf
en:mulisch-atentat:0:shuff:2718,cs:mulisch-atentat:0:shuff:2595,said,say,Řekl,říci,pf
en:mulisch-atentat:0:shuff:2719,cs:mulisch-atentat:0:shuff:2596,opened,open,otevřel,otevřít,pf
en:mulisch-atentat:0:shuff:2721,cs:mulisch-atentat:0:shuff:2598,said,say,řekl,říci,pf
en:mulisch-atentat:0:shuff:2721,cs:mulisch-atentat:0:shuff:2598,saw,see,četl,číst,impf
en:mulisch-atentat:0:shuff:2726,cs:mulisch-atentat:0:shuff:2603,condemned,condemn,odsouzen,odsoudit,pf
en:mulisch-atentat:0:shuff:2728,cs:mulisch-atentat:0:shuff:2605,turned,turn,odvrátit,odvrátit,pf
en:mulisch-atentat:0:shuff:2728,cs:mulisch-atentat:0:shuff:2605,protect,protect,chránil,chránit,impf
en:mulisch-atentat:0:shuff:2728,cs:mulisch-atentat:0:shuff:2605,saw,see,viděl,vidět,impf
en:mulisch-atentat:0:shuff:2730,cs:mulisch-atentat:0:shuff:2607,turned,turn,otočil,otočit,pf
en:mulisch-atentat:0:shuff:2730,cs:mulisch-atentat:0:shuff:2607,turned,turn,otočil,otočit,pf
en:mulisch-atentat:0:shuff:2730,cs:mulisch-atentat:0:shuff:2607,see,see,podíval,podívat,pf
en:mulisch-atentat:0:shuff:2730,cs:mulisch-atentat:0:shuff:2607,felt,feel,cítil,cítit,impf
en:mulisch-atentat:0:shuff:2730,cs:mulisch-atentat:0:shuff:2607,turned,turn,obrátil,obrátit,pf
en:mulisch-atentat:0:shuff:2730,cs:mulisch-atentat:0:shuff:2607,turned,turn,obrátil,obrátit,pf
en:mulisch-atentat:0:shuff:2731,cs:mulisch-atentat:0:shuff:2608,said,say,řekl,říci,pf
en:mulisch-atentat:0:shuff:2734,cs:mulisch-atentat:0:shuff:2610,opened,open,otevřel,otevřít,pf
en:mulisch-atentat:0:shuff:2734,cs:mulisch-atentat:0:shuff:2610,drinking,drink,pil,pít,impf
en:mulisch-atentat:0:shuff:2738,cs:mulisch-atentat:0:shuff:2614,see,see,Vidíš,vidět,impf
en:mulisch-atentat:0:shuff:2740,cs:mulisch-atentat:0:shuff:2616,do,do,dělat,dělat,impf
en:mulisch-atentat:0:shuff:2741,cs:mulisch-atentat:0:shuff:2617,hiding,hide,schoval,schovat,pf
en:mulisch-atentat:0:shuff:2744,cs:mulisch-atentat:0:shuff:2620,wake,wake,Probuď,probudit,pf
en:mulisch-atentat:0:shuff:2745,cs:mulisch-atentat:0:shuff:2621,shooting,shoot,Střílejí,střílet,impf
en:mulisch-atentat:0:shuff:2746,cs:mulisch-atentat:0:shuff:2622,hit,hit,trefili,trefit,pf
en:mulisch-atentat:0:shuff:2755,cs:mulisch-atentat:0:shuff:2630,heard,hear,slyšela,slyšet,impf
en:mulisch-atentat:0:shuff:2756,cs:mulisch-atentat:0:shuff:2631,saw,see,Viděla,vidět,impf
en:mulisch-atentat:0:shuff:2756,cs:mulisch-atentat:0:shuff:2631,mean,mean,chtěl,chtít,impf
en:mulisch-atentat:0:shuff:2756,cs:mulisch-atentat:0:shuff:2631,help,help,pomáhat,pomáhat,impf
en:mulisch-atentat:0:shuff:2756,cs:mulisch-atentat:0:shuff:2631,mean,mean,chci,chtít,impf
en:mulisch-atentat:0:shuff:2761,cs:mulisch-atentat:0:shuff:2636,killed,kill,zastřelil,zastřelit,pf
en:mulisch-atentat:0:shuff:2767,cs:mulisch-atentat:0:shuff:2643,gave,give,pořádal,pořádat,impf
